SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,April-29-2025,Single Family Residential,2412 176th Ct NE,Redmond,WA,98052,1650000,4,2.5,Idylwood,1860,12073,1985,,887,,Sold,,,https://www.redfin.com/WA/Redmond/2412-176th-Ct-NE-98052/home/503330,NWMLS as Distributed by MLS Grid,2333251,N,Y,47.6316475,-122.1047024
PAST SALE,May-13-2025,Condo/Co-op,8808 Redmond Woodinville Rd NE Unit C201,Redmond,WA,98052,549000,2,2.0,Redmond,982,,2001,,559,632,Sold,,,https://www.redfin.com/WA/Redmond/8808-Redmond-Woodinville-Rd-NE-98052/unit-C201/home/2073975,NWMLS as Distributed by MLS Grid,2359934,N,Y,47.6812833,-122.1220685
PAST SALE,July-22-2025,Single Family Residential,4812 158th Ct NE,Redmond,WA,98052,1801000,4,2.5,Redmond,2040,10057,1978,,883,,Sold,,,https://www.redfin.com/WA/Redmond/4812-158th-Ct-NE-98052/home/504147,NWMLS as Distributed by MLS Grid,2392620,N,Y,47.65262,-122.1289906
PAST SALE,July-29-2025,Single Family Residential,16102 NE 107th Ct,Redmond,WA,98052,1155000,3,3.0,Education Hill,1440,6853,1980,,802,,Sold,,,https://www.redfin.com/WA/Redmond/16102-NE-107th-Ct-98052/home/324278,NWMLS as Distributed by MLS Grid,2396997,N,Y,47.6967063,-122.1244766
PAST SALE,April-8-2025,Condo/Co-op,6260 139th Ave NE #73,Redmond,WA,98052,540000,2,2.0,Bridle Trails,1143,,1969,,472,678,Sold,,,https://www.redfin.com/WA/Redmond/6260-139th-Ave-NE-98052/unit-73/home/1035,NWMLS as Distributed by MLS Grid,2338223,N,Y,47.662539,-122.1539379
PAST SALE,June-12-2025,Single Family Residential,13780 NE 77th Pl,Redmond,WA,98052,1640000,4,3.0,Grass Lawn Park,2320,8106,1962,,707,,Sold,,,https://www.redfin.com/WA/Redmond/13780-NE-77th-Pl-98052/home/516146,NWMLS as Distributed by MLS Grid,2362062,N,Y,47.673698,-122.1558596
PAST SALE,April-3-2025,Single Family Residential,15536 NE 62nd Ct,Redmond,WA,98052,1685000,4,2.5,Microsoft,2720,10580,2000,,619,,Sold,,,https://www.redfin.com/WA/Redmond/15536-NE-62nd-Ct-98052/home/504378,NWMLS as Distributed by MLS Grid,2331045,N,Y,47.6622981,-122.1333655
PAST SALE,June-10-2025,Single Family Residential,16009 NE 106th St,Redmond,WA,98052,1000000,3,2.0,Education Hill,2010,6750,1980,,498,,Sold,,,https://www.redfin.com/WA/Redmond/16009-NE-106th-St-98052/home/323877,NWMLS as Distributed by MLS Grid,2391231,N,Y,47.6948836,-122.1260075
PAST SALE,May-6-2025,Townhouse,12314 137th Pl NE #1902,Redmond,WA,98052,1363900,4,3.5,Redmond,2188,,2025,,623,,Sold,,,https://www.redfin.com/WA/Redmond/12314-137th-PL-NE-98052/unit-1902/home/195277251,NWMLS as Distributed by MLS Grid,2356087,N,Y,47.710518,-122.158158
PAST SALE,April-14-2025,Single Family Residential,15715 NE 53rd St,Redmond,WA,98052,1400000,4,2.0,Redmond,1670,8400,1969,,838,,Sold,,,https://www.redfin.com/WA/Redmond/15715-NE-53rd-St-98052/home/505274,NWMLS as Distributed by MLS Grid,2345884,N,Y,47.655381,-122.1304481
PAST SALE,May-27-2025,Townhouse,12314 137th Pl NE #104,Redmond,WA,98052,1069900,2,2.5,Redmond,1532,,2025,,698,,Sold,,,https://www.redfin.com/WA/Redmond/12314-137th-PL-NE-98052/unit-104/home/195278065,NWMLS as Distributed by MLS Grid,2356122,N,Y,47.710518,-122.158158
PAST SALE,,Condo/Co-op,3834 175th Ave NE #404,Redmond,WA,98052,717500,2,1.0,,932,,1967,,770,,,,,https://www.redfin.com/WA/Redmond/3834-175th-Ave-NE-98052/unit-404/home/70889,,,N,Y,47.6444436,-122.1042441
PAST SALE,May-5-2025,Single Family Residential,3029 W Lake Sammamish Pkwy,Redmond,WA,98052,4000000,4,3.0,West Lake Sammamish,3772,38332,1954,,1060,,Sold,,,https://www.redfin.com/WA/Redmond/3029-W-Lake-Sammamish-Pkwy-NE-98052/home/505075,NWMLS as Distributed by MLS Grid,2372056,N,Y,47.6369969,-122.0949792
PAST SALE,May-29-2025,Condo/Co-op,11149 134th (Homesite 21) Ct NE,Redmond,WA,98052,1297487,3,3.0,Rose Hill,1488,,2024,,872,297,Sold,,,https://www.redfin.com/WA/Redmond/11149-134th-Homesite-21-CT-NE-98052/home/187473165,NWMLS as Distributed by MLS Grid,2159840,N,Y,47.701231,-122.161311
PAST SALE,September-4-2025,Single Family Residential,8327 133rd Ave NE,Redmond,WA,98052,4200000,5,4.5,Rose Hill,4690,14250,2025,,896,,Sold,,,https://www.redfin.com/WA/Redmond/8327-133rd-Ave-NE-98052/home/516713,NWMLS as Distributed by MLS Grid,2338810,N,Y,47.6780242,-122.1629034
PAST SALE,July-3-2025,Single Family Residential,6536 192nd Pl NE,Redmond,WA,98052,2115000,3,2.5,Redmond,2760,4635,2005,,766,63,Sold,,,https://www.redfin.com/WA/Redmond/6536-192nd-Pl-NE-98052/home/2079837,NWMLS as Distributed by MLS Grid,2385836,N,Y,47.6648675,-122.0828644
PAST SALE,May-23-2025,Single Family Residential,8430 167th Ave NE,Redmond,WA,98052,570742,3,1.5,Downtown Redmond,1190,785,2014,,480,20,Sold,,,https://www.redfin.com/WA/Redmond/8430-167th-Ave-NE-98052/home/55550722,NWMLS as Distributed by MLS Grid,2381177,N,Y,47.6780774,-122.1175103
PAST SALE,September-16-2025,Townhouse,12297 137th Pl NE #3002,Redmond,WA,98052,1379900,4,3.5,Redmond,2184,,2025,,632,186,Sold,,,https://www.redfin.com/WA/Redmond/12297-137th-PL-NE-98052/unit-3002/home/195416917,NWMLS as Distributed by MLS Grid,2360223,N,Y,47.710428,-122.158711
PAST SALE,June-30-2025,Single Family Residential,7005 143rd Pl NE,Redmond,WA,98052,2600000,6,4.5,Grass Lawn Park,3700,9296,1965,,703,,Sold,,,https://www.redfin.com/WA/Redmond/7005-143rd-Pl-NE-98052/home/514100,NWMLS as Distributed by MLS Grid,2402043,N,Y,47.6680849,-122.1489715
PAST SALE,July-16-2025,Single Family Residential,15516 NE 54th Pl,Redmond,WA,98052,2130000,5,3.5,Microsoft,3010,7796,1963,,708,,Sold,,,https://www.redfin.com/WA/Redmond/15516-NE-54th-Pl-98052/home/505650,NWMLS as Distributed by MLS Grid,2408686,N,Y,47.6567615,-122.1332719
PAST SALE,July-1-2025,Single Family Residential,16219 NE 135th St,Redmond,WA,98052,2600000,4,2.5,Grousemont,3730,29148,1988,,697,46,Sold,,,https://www.redfin.com/WA/Redmond/16219-NE-135th-St-98052/home/450505,NWMLS as Distributed by MLS Grid,2402240,N,Y,47.7205214,-122.1229219
PAST SALE,April-11-2025,Condo/Co-op,13357 NE 112th (Homesite 15) Pl,Redmond,WA,98052,1186122,3,3.0,Rose Hill,1488,,2025,,797,297,Sold,,,https://www.redfin.com/WA/Redmond/13357-NE-112th-Pl-98052/home/188148805,NWMLS as Distributed by MLS Grid,2170067,N,Y,47.7014715,-122.162019
PAST SALE,September-25-2025,Single Family Residential,6709 150th Ave NE,Redmond,WA,98052,1580000,5,2.5,Microsoft,2350,13253,1967,,672,,Sold,,,https://www.redfin.com/WA/Redmond/6709-150th-Ave-NE-98052/home/517405,NWMLS as Distributed by MLS Grid,2438509,N,Y,47.6657405,-122.1407493
PAST SALE,August-28-2025,Condo/Co-op,13460 (HS 10) NE 112th Pl,Redmond,WA,98052,1271728,2,2.0,Rose Hill,1259,,2025,,1010,297,Sold,,,https://www.redfin.com/WA/Redmond/13460-HS-10-NE-112th-Pl-98052/home/192439724,NWMLS as Distributed by MLS Grid,2288368,N,Y,47.701911,-122.160957
PAST SALE,,Single Family Residential,17003 NE 95th St,Redmond,WA,98052,820000,3,1.0,,1250,12900,1969,,656,,,,,https://www.redfin.com/WA/Redmond/17003-NE-95th-St-98052/home/325392,,,N,Y,47.6850785,-122.1133777
PAST SALE,May-15-2025,Condo/Co-op,16141 Cleveland St #318,Redmond,WA,98052,635000,1,1.0,Downtown Redmond,795,,2006,,799,567,Sold,,,https://www.redfin.com/WA/Redmond/16141-Cleveland-St-98052/unit-318/home/22053335,NWMLS as Distributed by MLS Grid,2377503,N,Y,47.673751,-122.1255083
PAST SALE,September-18-2025,Townhouse,12297 137th Pl NE #3001,Redmond,WA,98052,1459900,4,3.5,Redmond,2313,,2025,,631,186,Sold,,,https://www.redfin.com/WA/Redmond/12297-137th-PL-NE-98052/unit-3001/home/195416894,NWMLS as Distributed by MLS Grid,2360211,N,Y,47.710428,-122.158711
PAST SALE,May-8-2025,Single Family Residential,17303 NE 138th St,Redmond,WA,98052,1430000,3,2.5,English Hill,1940,7248,1982,,737,,Sold,,,https://www.redfin.com/WA/Redmond/17303-NE-138th-St-98052/home/451248,NWMLS as Distributed by MLS Grid,2374640,N,Y,47.7235791,-122.1092773
PAST SALE,September-15-2025,Townhouse,12297 137th Pl NE #3007,Redmond,WA,98052,1093900,2,2.5,Redmond,1505,,2025,,727,186,Sold,,,https://www.redfin.com/WA/Redmond/12297-137th-PL-NE-98052/unit-3007/home/195416989,NWMLS as Distributed by MLS Grid,2360235,N,Y,47.710428,-122.158711
PAST SALE,May-1-2025,Single Family Residential,2821 177th Ave NE,Redmond,WA,98052,1075000,5,3.0,Redmond,2420,9750,1967,,444,,Sold,,,https://www.redfin.com/WA/Redmond/2821-177th-Ave-NE-98052/home/502360,NWMLS as Distributed by MLS Grid,2371333,N,Y,47.6356132,-122.1040149
PAST SALE,May-29-2025,Single Family Residential,17167 NE 117th St,Redmond,WA,98052,2000000,5,3.0,Redmond,2810,4839,2015,,712,120,Sold,,,https://www.redfin.com/WA/Redmond/17167-NE-117th-St-98052/home/50269326,NWMLS as Distributed by MLS Grid,2386075,N,Y,47.7047977,-122.1113882
PAST SALE,September-9-2025,Single Family Residential,8039 134th Ave NE,Redmond,WA,98052,1370000,3,2.0,Redmond,1590,9652,1963,,862,,Sold,,,https://www.redfin.com/WA/Redmond/8039-134th-Ave-NE-98052/home/515458,NWMLS as Distributed by MLS Grid,2437864,N,Y,47.6766059,-122.1615892
PAST SALE,August-25-2025,Townhouse,12327 137th Pl NE #104,Redmond,WA,98052,999900,2,2.5,Redmond,1532,,2025,,653,,Sold,,,https://www.redfin.com/WA/Redmond/12327-137th-PL-NE-98052/unit-104/home/197558689,NWMLS as Distributed by MLS Grid,2427727,N,Y,47.710619,-122.158676
PAST SALE,May-15-2025,Mobile/Manufactured Home,18425 NE 95th St #29,Redmond,WA,98052,385000,2,2.0,Redmond,1680,,2004,,229,,Sold,,,https://www.redfin.com/WA/Redmond/18425-NE-95th-St-98052/unit-29/home/39596193,NWMLS as Distributed by MLS Grid,2377186,N,Y,47.683369,-122.0932488
PAST SALE,August-28-2025,Condo/Co-op,13452 (HS 11) NE 112th Pl,Redmond,WA,98052,1434464,3,3.0,Rose Hill,1499,,2024,,957,297,Sold,,,https://www.redfin.com/WA/Redmond/13452-NE-112th-Pl-98052/home/191441381,NWMLS as Distributed by MLS Grid,2258754,N,Y,47.7019539,-122.1611855
PAST SALE,May-12-2025,Condo/Co-op,13363 NE 112th (Homesite 14) Pl,Redmond,WA,98052,1146079,2,2.0,Rose Hill,1259,,2024,,910,297,Sold,,,https://www.redfin.com/WA/Redmond/13363-NE-112th-Pl-98052/home/188862870,NWMLS as Distributed by MLS Grid,2179545,N,Y,47.7014782,-122.1619412
PAST SALE,April-28-2025,Condo/Co-op,13381 NE 112th (Homesite 12) Pl,Redmond,WA,98052,1221995,3,3.0,Rose Hill,1492,,2025,,819,297,Sold,,,https://www.redfin.com/WA/Redmond/13381-NE-112th-Pl-98052/home/188637656,NWMLS as Distributed by MLS Grid,2180183,N,Y,47.7015024,-122.1616835
PAST SALE,June-11-2025,Single Family Residential,9600 168th Ave NE,Redmond,WA,98052,1010000,3,2.0,Education Hill,1790,8960,1964,,564,,Sold,,,https://www.redfin.com/WA/Redmond/9600-168th-Ave-NE-98052/home/325640,NWMLS as Distributed by MLS Grid,2377301,N,Y,47.6865983,-122.1152295
PAST SALE,June-16-2025,Condo/Co-op,17402 NE 40th Pl Unit A1,Redmond,WA,98052,1470000,3,2.0,West Lake Sammamish,1932,251900,1975,,761,1050,Sold,,,https://www.redfin.com/WA/Redmond/17402-NE-40th-Pl-98052/unit-A1/home/26225,NWMLS as Distributed by MLS Grid,2394822,N,Y,47.6471053,-122.1062425
PAST SALE,May-30-2025,Single Family Residential,18502 NE 20th Pl,Redmond,WA,98052,3700000,5,4.5,Tam O'shanter,4225,9630,2025,,876,449,Sold,,,https://www.redfin.com/WA/Redmond/18502-NE-20th-Pl-98052/home/505261,NWMLS as Distributed by MLS Grid,2389881,N,Y,47.6276752,-122.0933373
PAST SALE,May-12-2025,Townhouse,12314 137th Pl NE #1901,Redmond,WA,98052,1494331,4,3.5,Redmond,2281,,2025,,655,,Sold,,,https://www.redfin.com/WA/Redmond/12314-137th-PL-NE-98052/unit-1901/home/195277848,NWMLS as Distributed by MLS Grid,2356154,N,Y,47.710518,-122.158158
PAST SALE,May-5-2025,Townhouse,12314 137th Pl NE #1906,Redmond,WA,98052,1476900,4,3.5,Redmond,2281,,2025,,647,,Sold,,,https://www.redfin.com/WA/Redmond/12314-137th-PL-NE-98052/unit-1906/home/195278018,NWMLS as Distributed by MLS Grid,2356183,N,Y,47.710518,-122.158158
PAST SALE,June-4-2025,Single Family Residential,18518 NE 20th Pl,Redmond,WA,98052,2115000,3,2.0,Tam O'shanter,1828,10387,1968,,1157,449,Sold,,,https://www.redfin.com/WA/Redmond/18518-NE-20th-Pl-98052/home/503510,NWMLS as Distributed by MLS Grid,2438818,N,Y,47.6284314,-122.0932624
PAST SALE,April-22-2025,Condo/Co-op,8535 Avondale Rd NE Unit A303,Redmond,WA,98052,615000,2,2.0,Downtown Redmond,1117,,2009,,551,512,Sold,,,https://www.redfin.com/WA/Redmond/8535-Avondale-Rd-NE-98052/unit-A303/home/28624353,NWMLS as Distributed by MLS Grid,2340925,N,Y,47.6793356,-122.1044906
PAST SALE,June-30-2025,Single Family Residential,16654 NE 120th St,Redmond,WA,98052,2230000,5,3.5,Redmond,3220,6353,2010,,693,66,Sold,,,https://www.redfin.com/WA/Redmond/16654-NE-120th-St-98052/home/22538208,NWMLS as Distributed by MLS Grid,2378103,N,Y,47.7072776,-122.1182295
PAST SALE,August-8-2025,Townhouse,10909 Avondale Rd NE Unit H132,Redmond,WA,98052,745000,3,2.5,Avondale,1487,,1992,,501,669,Sold,,,https://www.redfin.com/WA/Redmond/10909-Avondale-Rd-NE-98052/unit-H132/home/30100,NWMLS as Distributed by MLS Grid,2403678,N,Y,47.697549,-122.094198
PAST SALE,May-30-2025,Mobile/Manufactured Home,18425 NE 95th St #161,Redmond,WA,98052,255000,2,2.0,Redmond,1440,,1973,,177,,Sold,,,https://www.redfin.com/WA/Redmond/18425-NE-95th-St-98052/unit-161/home/113911131,NWMLS as Distributed by MLS Grid,2374754,N,Y,47.683369,-122.0932488
PAST SALE,April-21-2025,Single Family Residential,7424 143rd Ave NE,Redmond,WA,98052,1335000,3,3.0,Microsoft,1488,7700,1968,,897,,Sold,,,https://www.redfin.com/WA/Redmond/7424-143rd-Ave-NE-98052/home/517284,NWMLS as Distributed by MLS Grid,2348145,N,Y,47.671503,-122.1484449
PAST SALE,August-29-2025,Condo/Co-op,7280 W Lake Sammamish Pkwy NE Unit 4-206,Redmond,WA,98052,435700,2,1.0,Sammamish River,864,,1984,,504,479,Sold,,,https://www.redfin.com/WA/Redmond/7280-W-Lake-Sammamish-Pkwy-NE-98052/unit-04-206/home/50223,NWMLS as Distributed by MLS Grid,2414002,N,Y,47.6702206,-122.1296452
PAST SALE,April-11-2025,Townhouse,10909 Avondale Rd NE Unit C111,Redmond,WA,98052,754000,2,2.5,Avondale,1314,,1992,,574,606,Sold,,,https://www.redfin.com/WA/Redmond/10909-Avondale-Rd-NE-98052/unit-C111/home/44131,NWMLS as Distributed by MLS Grid,2335761,N,Y,47.6968482,-122.0942945
PAST SALE,June-30-2025,Single Family Residential,18403 NE 100th Ct,Redmond,WA,98052,2300000,6,3.5,Education Hill,3189,12378,1999,,721,,Sold,,,https://www.redfin.com/WA/Redmond/18403-NE-100th-Ct-98052/home/323342,NWMLS as Distributed by MLS Grid,2388390,N,Y,47.6898951,-122.0952786
PAST SALE,April-9-2025,Single Family Residential,9909 187th Ct NE,Redmond,WA,98052,1980000,4,2.5,Redmond,2740,4947,2005,,723,177,Sold,,,https://www.redfin.com/WA/Redmond/9909-187th-Ct-NE-98052/home/2097910,NWMLS as Distributed by MLS Grid,2343368,N,Y,47.6872891,-122.0909876
PAST SALE,July-22-2025,Single Family Residential,18210 NE 28th St,Redmond,WA,98052,1475000,4,2.5,Brae Burn,1760,9225,1968,,838,,Sold,,,https://www.redfin.com/WA/Redmond/18210-NE-28th-St-98052/home/504610,NWMLS as Distributed by MLS Grid,2393734,N,Y,47.6357887,-122.0968806
PAST SALE,June-17-2025,Single Family Residential,16407 NE 96th Pl,Redmond,WA,98052,1000000,3,1.0,Education Hill,1560,9185,1966,,641,,Sold,,,https://www.redfin.com/WA/Redmond/16407-NE-96th-Pl-98052/home/323391,NWMLS as Distributed by MLS Grid,2374294,N,Y,47.685923,-122.1207921
PAST SALE,April-24-2025,Single Family Residential,7845 135th Ave NE,Redmond,WA,98052,3900000,5,4.5,Rose Hill,4727,10410,2025,,825,,Sold,,,https://www.redfin.com/WA/Redmond/7845-135th-Ave-NE-98052/home/514824,NWMLS as Distributed by MLS Grid,2348147,N,Y,47.6749295,-122.1603322
PAST SALE,August-12-2025,Single Family Residential,7525 144th Ave NE,Redmond,WA,98052,1720000,4,3.0,Grass Lawn Park,2190,8800,1976,,785,11,Sold,,,https://www.redfin.com/WA/Redmond/7525-144th-Ave-NE-98052/home/517349,NWMLS as Distributed by MLS Grid,2406017,N,Y,47.6723909,-122.1480144
PAST SALE,April-28-2025,Townhouse,18250 NE 96th Way #102,Redmond,WA,98052,780000,2,2.0,Redmond,1327,,2002,,588,680,Sold,,,https://www.redfin.com/WA/Redmond/18250-NE-96th-Way-98052/unit-102/home/63550,NWMLS as Distributed by MLS Grid,2348642,N,Y,47.6864308,-122.0970518
PAST SALE,July-8-2025,Single Family Residential,12289 170th Ct NE,Redmond,WA,98052,2120000,4,4.0,Education Hill,3300,5289,2013,,642,87,Sold,,,https://www.redfin.com/WA/Redmond/12289-170th-Ct-NE-98052/home/179328678,NWMLS as Distributed by MLS Grid,2386631,N,Y,47.7097859,-122.1125431
PAST SALE,September-19-2025,Single Family Residential,17421 NE 119th Way,Redmond,WA,98052,2180000,3,3.5,Education Hill,3071,7632,2005,,710,88,Sold,,,https://www.redfin.com/WA/Redmond/17421-NE-119th-Way-98052/home/8186511,NWMLS as Distributed by MLS Grid,2417494,N,Y,47.7068205,-122.1069648
PAST SALE,April-15-2025,Single Family Residential,17246 NE 25th Way,Redmond,WA,98052,1750000,3,2.5,Ardmore,1960,3684,2001,,893,46,Sold,,,https://www.redfin.com/WA/Redmond/17246-NE-25th-Way-98052/home/505294,NWMLS as Distributed by MLS Grid,2341945,N,Y,47.63268,-122.1095162
PAST SALE,July-17-2025,Single Family Residential,13318 NE 69th Way,Redmond,WA,98052,1425000,3,2.0,Redmond,1500,6116,1985,,950,,Sold,,,https://www.redfin.com/WA/Redmond/13318-NE-69th-Way-98052/home/516132,NWMLS as Distributed by MLS Grid,2395239,N,Y,47.6671549,-122.162313
PAST SALE,April-8-2025,Townhouse,13896 NE 66th St #590,Redmond,WA,98052,535000,2,1.5,Bridle Trails,1048,,1972,,510,558,Sold,,,https://www.redfin.com/WA/Redmond/13896-NE-66th-St-98052/unit-590/home/12971,NWMLS as Distributed by MLS Grid,2348172,N,Y,47.6649293,-122.1545736
PAST SALE,May-5-2025,Single Family Residential,10241 163rd Ave NE,Redmond,WA,98052,1401000,4,3.0,Education Hill,1880,7144,1968,,745,,Sold,,,https://www.redfin.com/WA/Redmond/10241-163rd-Ave-NE-98052/home/324494,NWMLS as Distributed by MLS Grid,2355237,N,Y,47.6919042,-122.1233357
PAST SALE,August-25-2025,Single Family Residential,10103 162nd Pl NE,Redmond,WA,98052,1150000,3,2.0,Education Hill,1550,7380,1968,,742,,Sold,,,https://www.redfin.com/WA/Redmond/10103-162nd-Pl-NE-98052/home/322953,NWMLS as Distributed by MLS Grid,2413942,N,Y,47.6904019,-122.1236962
PAST SALE,June-12-2025,Townhouse,15866 NE 93rd Way #1601,Redmond,WA,98052,1025000,3,2.5,Redmond,1518,,1995,,675,647,Sold,,,https://www.redfin.com/WA/Redmond/15866-NE-93rd-Way-98052/unit-1601/home/14070,NWMLS as Distributed by MLS Grid,2364627,N,Y,47.68367,-122.12976
PAST SALE,June-23-2025,Single Family Residential,13418 NE 80th St,Redmond,WA,98052,2800000,5,4.0,Rose Hill,3605,8499,2016,,777,,Sold,,,https://www.redfin.com/WA/Redmond/13418-NE-80th-St-98052/home/107230889,NWMLS as Distributed by MLS Grid,2377779,N,Y,47.6758255,-122.1606171
PAST SALE,June-10-2025,Single Family Residential,8485 138th Ln NE,Redmond,WA,98052,2410000,5,3.0,Rose Hill,3451,11589,2015,,698,,Sold,,,https://www.redfin.com/WA/Redmond/8485-138th-Ln-NE-98052/home/22227618,NWMLS as Distributed by MLS Grid,2344873,N,Y,47.6785912,-122.1558559
PAST SALE,June-20-2025,Vacant Land,0 XXXX NE 83rd St,Redmond,WA,98052,1100000,,,Redmond,,9600,,,,,Sold,,,https://www.redfin.com/WA/Redmond/0-XXXX-NE-183rd-ST-98052/home/195581927,NWMLS as Distributed by MLS Grid,2368324,N,Y,47.677231,-122.153676
PAST SALE,April-18-2025,Single Family Residential,17433 NE 139th Pl,Redmond,WA,98052,1635000,4,2.5,English Hill,2086,7359,1984,,784,18,Sold,,,https://www.redfin.com/WA/Redmond/17433-NE-139th-Pl-98052/home/450078,NWMLS as Distributed by MLS Grid,2347651,N,Y,47.7253878,-122.1069513
PAST SALE,August-14-2025,Single Family Residential,17360 NE 122nd St,Redmond,WA,98052,2300000,5,3.5,Education Hill,2948,6182,2018,,780,97,Sold,,,https://www.redfin.com/WA/Redmond/17360-NE-122nd-St-98052/home/145708898,NWMLS as Distributed by MLS Grid,2404914,N,Y,47.7093548,-122.1086727
PAST SALE,,Single Family Residential,9024 171st Ave NE,Redmond,WA,98052,1250000,3,2.0,,1350,9360,1968,,926,,,,,https://www.redfin.com/WA/Redmond/9024-171st-Ave-NE-98052/home/324020,,,N,Y,47.6826221,-122.1118504
PAST SALE,July-3-2025,Condo/Co-op,15132 NE 82nd St #301,Redmond,WA,98052,449000,2,1.0,Downtown Redmond,814,,1985,,552,559,Sold,,,https://www.redfin.com/WA/Redmond/15132-NE-82nd-St-98052/unit-301/home/17381782,NWMLS as Distributed by MLS Grid,2395662,N,Y,47.6763919,-122.1387375
PAST SALE,June-23-2025,Single Family Residential,13205 164th Ave NE,Redmond,WA,98052,1780000,3,2.5,English Hill,2830,33541,1984,,629,,Sold,,,https://www.redfin.com/WA/Redmond/13205-164th-Ave-NE-98052/home/449653,NWMLS as Distributed by MLS Grid,2385559,N,Y,47.718177,-122.1211474
PAST SALE,April-18-2025,Single Family Residential,12025 175th Ct NE,Redmond,WA,98052,2450000,4,3.0,Education Hill,3780,9193,2006,,648,75,Sold,,,https://www.redfin.com/WA/Redmond/12025-175th-Ct-NE-98052/home/2119478,NWMLS as Distributed by MLS Grid,2345953,N,Y,47.7083663,-122.1072687
PAST SALE,April-30-2025,Townhouse,15160 NE 81st Way #104,Redmond,WA,98052,815000,2,2.0,Downtown Redmond,1311,1311,2009,,622,318,Sold,,,https://www.redfin.com/WA/Redmond/15160-NE-81st-Way-98052/unit-104/home/21883507,NWMLS as Distributed by MLS Grid,2355827,N,Y,47.6757291,-122.1381631
PAST SALE,September-10-2025,Townhouse,5903 185th Ct NE Unit 7-107,Redmond,WA,98052,755000,2,2.5,Redmond,1117,,2017,,676,385,Sold,,,https://www.redfin.com/WA/Redmond/5903-185th-Ct-NE-98052/unit-7-107/home/189776300,NWMLS as Distributed by MLS Grid,2416968,N,Y,47.6595659,-122.0946974
PAST SALE,June-13-2025,Townhouse,8410 169th Pl NE #102,Redmond,WA,98052,1194000,3,2.5,Redmond,1948,1,2016,,613,647,Sold,,,https://www.redfin.com/WA/Redmond/8410-169th-Pl-NE-98052/unit-102/home/189775239,NWMLS as Distributed by MLS Grid,2375154,N,Y,47.6777613,-122.1137443
PAST SALE,August-15-2025,Single Family Residential,2209 177th Pl NE,Redmond,WA,98052,1400000,4,3.0,Idylwood,2040,11997,1974,,686,,Sold,,,https://www.redfin.com/WA/Redmond/2209-177th-Pl-NE-98052/home/503768,NWMLS as Distributed by MLS Grid,2405448,N,Y,47.6297959,-122.1040529
PAST SALE,September-18-2025,Single Family Residential,3642 172nd Ave NE,Redmond,WA,98052,1300000,3,1.0,Idylwood,1960,13320,1936,,663,,Sold,,,https://www.redfin.com/WA/Redmond/3642-172nd-Ave-NE-98052/home/502394,NWMLS as Distributed by MLS Grid,2422895,N,Y,47.6436197,-122.1105235
PAST SALE,June-18-2025,Single Family Residential,18221 NE 108th Ct,Redmond,WA,98052,1640000,4,3.0,Education Hill,2183,10346,1985,,751,,Sold,,,https://www.redfin.com/WA/Redmond/18221-NE-108th-Ct-98052/home/322929,NWMLS as Distributed by MLS Grid,2375606,N,Y,47.6962527,-122.0978973
PAST SALE,August-29-2025,Single Family Residential,18920 NE 20th Ct,Redmond,WA,98052,1300000,3,2.0,West Lake Sammamish,2100,19600,1977,,619,,Sold,,,https://www.redfin.com/WA/Redmond/18920-NE-20th-Ct-98052/home/503288,NWMLS as Distributed by MLS Grid,2412970,N,Y,47.6279455,-122.0884897
PAST SALE,May-21-2025,Single Family Residential,15463 NE 107th Way,Redmond,WA,98052,2688000,4,4.0,Education Hill,3544,5825,2013,,758,90,Sold,,,https://www.redfin.com/WA/Redmond/15463-NE-107th-Way-98052/home/28582370,NWMLS as Distributed by MLS Grid,2360758,N,Y,47.6961749,-122.1338275
PAST SALE,September-12-2025,Single Family Residential,15629 NE 106th Way,Redmond,WA,98052,1698000,4,2.5,Education Hill,2410,6743,2003,,705,,Sold,,,https://www.redfin.com/WA/Redmond/15629-NE-106th-Way-98052/home/324926,NWMLS as Distributed by MLS Grid,2421775,N,Y,47.6950018,-122.1310179
PAST SALE,August-8-2025,Townhouse,8609 137th Ave NE,Redmond,WA,98052,660000,2,2.5,Rose Hill,1340,1895,1984,,493,145,Sold,,,https://www.redfin.com/WA/Redmond/8609-137th-Ave-NE-98052/home/511196,NWMLS as Distributed by MLS Grid,2361691,N,Y,47.6797368,-122.1570211
PAST SALE,August-4-2025,Single Family Residential,11509 176th Ct NE,Redmond,WA,98052,2000000,5,3.0,Education Hill,2901,5374,2009,,689,63,Sold,,,https://www.redfin.com/WA/Redmond/11509-176th-Ct-NE-98052/home/17382328,NWMLS as Distributed by MLS Grid,2398188,N,Y,47.7032706,-122.1058604
